id,name,license_id,address_number,address_street_name,ssn,id_license,age,height,eye_color,hair_color,gender,plate_number,car_make,car_model,annual_income,transcript,fitness_membership_status,fitness_join_date,has_license,has_income,has_interview,is_fitness_member,age_group,income_group
94877,Laureen Stifter,480125.0,3446,Scrub Blvd,151594973,480125.0,49.0,78.0,amber,black,female,BZCHHU,Buick,Century,,"
",,,1,0,1,0,40-50,Низкий
94895,Levi Weismiller,407939.0,1401,Richbell St,507341955,407939.0,74.0,53.0,amber,white,male,SJRYH7,Volkswagen,Jetta,77600.0,,,,1,1,0,0,60+,Высокий
94904,Carma Garvie,417227.0,1479,W Whitehall Way,122109029,417227.0,48.0,79.0,green,brown,female,AK7240,GMC,Sierra 2500,38200.0,"
",,,1,1,1,0,40-50,Выше среднего
94909,Jewel Palomaki,377741.0,1933,Catrina Way,677455495,377741.0,35.0,54.0,blue,blue,male,0768NN,Pontiac,Bonneville,47400.0,"little histories about children who had got burnt, and eaten up by wild
",,,1,1,1,0,30-40,Выше среднего
94912,Mathew Guenther,579399.0,1918,Neath Ave,191058120,579399.0,60.0,66.0,black,grey,male,3QWOTB,Chevrolet,Tahoe,70800.0,,,,1,1,0,0,50-60,Высокий
94914,Horacio Ano,357384.0,2790,Beth David Ave,861767941,357384.0,66.0,57.0,black,green,male,SJHL41,Nissan,Maxima,35000.0,"in the last few minutes that she wasn’t a bit afraid of interrupting
",,,1,1,1,0,60+,Ниже среднего
94922,Tyrell Ventura,340154.0,740,Aptos School Way,500209458,340154.0,80.0,68.0,black,red,male,76L251,Volvo,V70,,"
",,,1,0,1,0,60+,Низкий
94931,Sunni Wallenstein,376410.0,1850,Meandering Way,440694232,376410.0,30.0,63.0,brown,white,female,HC181W,Toyota,Corolla,12700.0,"the Lizard in head downwards, and the poor little thing was waving its
",,,1,1,1,0,20-30,Ниже среднего
94937,Efren Guernsey,913847.0,174,Holmshill Way,928881377,913847.0,60.0,69.0,blue,white,male,RY4424,Toyota,Land Cruiser,69500.0,,,,1,1,0,0,50-60,Высокий
94940,Dan Colquitt,884024.0,3651,Tampico Rd,716508896,884024.0,56.0,56.0,brown,red,male,A3KK8N,Saturn,Ion,61600.0,,,,1,1,0,0,50-60,Выше среднего
94943,Denver Orzell,711481.0,2645,Debden St,353949160,711481.0,74.0,67.0,green,red,male,5WJVZA,Chrysler,Pacifica,65800.0,"jumped; but she saw in another moment that it was addressed to the baby,
",,,1,1,1,0,60+,Высокий
94945,Mose Miecznikowski,175369.0,1412,Adrianne Rd,286265261,175369.0,33.0,58.0,green,blue,male,E6O3O8,Bentley,Continental Flying Spur,85500.0,,,,1,1,0,0,30-40,Высокий
94953,Shizue Heney,370973.0,230,Doles Ave,598264171,370973.0,48.0,68.0,amber,green,female,4433I8,Mitsubishi,Outlander,12900.0,,,,1,1,0,0,40-50,Ниже среднего
94957,Marchelle Rossmiller,252996.0,3722,Amendodge Circle,978465416,252996.0,69.0,61.0,brown,white,female,IM500B,Mercury,Grand Marquis,15200.0,,,,1,1,0,0,60+,Ниже среднего
94964,Erma Bachmeier,127284.0,815,Stevenson Service Dr,131209523,127284.0,59.0,71.0,black,black,female,401SL1,Mazda,CX-7,33300.0," (In which the cook and the baby joined):--
",,,1,1,1,0,50-60,Ниже среднего
94977,Penelope Jurek,796606.0,2517,Chrisland St,172642928,796606.0,33.0,80.0,black,brown,female,KA4233,Mercury,Mystique,,,,,1,0,0,0,30-40,Низкий
95009,Margeret Bywater,871962.0,772,Kaywin Circle,991280395,871962.0,78.0,69.0,black,brown,female,T0E302,Buick,LaCrosse,54500.0,"‘Here!’ cried Alice, quite forgetting in the flurry of the moment how
",,,1,1,1,0,60+,Выше среднего
95028,Victor Strehlow,558498.0,1333,Donny Circle,353236179,558498.0,77.0,75.0,black,green,female,IKHCN7,Lamborghini,Diablo,30900.0,"
",,,1,1,1,0,60+,Ниже среднего
95034,Magali Pennel,303367.0,995,Liccicitos Dr,563745315,303367.0,50.0,50.0,black,brown,female,UP4SE3,Chevrolet,Express 1500,26300.0,"out that the cause of this was the fan she was holding, and she dropped
",,,1,1,1,0,40-50,Ниже среднего
95036,Clelia Bastarache,724876.0,994,Borough High Rd,136333887,724876.0,72.0,63.0,blue,brown,female,62P165,Chevrolet,Blazer,,"little way forwards each time and a long way back, and barking hoarsely
",,,1,0,1,0,60+,Низкий
95042,Elanor Spigutz,195691.0,2572,Moffett Forge St,279124729,195691.0,81.0,53.0,amber,blonde,female,RLS2UL,Mazda,Mazda6,88300.0,,,,1,1,0,0,60+,Высокий
95046,Carroll Luckman,244125.0,3477,Bassingbourn Blvd,113635458,244125.0,22.0,67.0,amber,blue,male,B0XJ50,Chrysler,Concorde,,"
",,,1,0,1,0,20-30,Низкий
95055,Linh Behning,825707.0,597,Churlin Rd,494185912,825707.0,42.0,54.0,green,green,female,TFZI7O,Ford,F250,33300.0,,,,1,1,0,0,40-50,Ниже среднего
95062,Reed Hocke,733930.0,3885,New Brier Rd,893205511,733930.0,78.0,71.0,black,grey,male,332A0K,Cadillac,Escalade ESV,,"off, without waiting for the end of the song.
",,,1,0,1,0,60+,Низкий
95064,Sally Pettway,688423.0,3654,Dorncliff Way,173944581,688423.0,22.0,66.0,black,white,female,76S0U5,GMC,Sierra 2500,60500.0,"
",,,1,1,1,0,20-30,Выше среднего
95083,Brandon Egel,646380.0,3977,Fordbank Blvd,508430697,646380.0,60.0,56.0,brown,red,male,2R41IR,Volvo,XC70,,,,,1,0,0,0,50-60,Низкий
95086,Jarrod Weidler,985279.0,1666,Jed Way,472195058,985279.0,60.0,59.0,amber,black,male,27GIED,Volvo,S80,67600.0,"ferrets! Where CAN I have dropped them, I wonder?’ Alice guessed in a
",,,1,1,1,0,50-60,Высокий
95094,Edison Topick,306067.0,986,N Aber Dr,464513461,306067.0,75.0,69.0,blue,grey,male,5BC0VL,Volvo,C30,61900.0,"
",,,1,1,1,0,60+,Выше среднего
95098,Charlotte Bolka,924105.0,3372,Old Gloucester Dr,968701034,924105.0,27.0,79.0,amber,white,female,7U2KAE,Jeep,Liberty,74800.0,"
",,,1,1,1,0,20-30,Высокий
95101,Kieth Nuding,259905.0,2729,NE Hollywood Way,449473816,259905.0,30.0,63.0,black,grey,male,V75E0B,GMC,Savana 2500,,"
",,,1,0,1,0,20-30,Низкий
95105,Josiah Sauve,682395.0,2120,West G Way,386725289,682395.0,89.0,79.0,green,green,male,455264,Volkswagen,Tiguan,24000.0,"name like an honest man.’
",,,1,1,1,0,60+,Ниже среднего
95117,Lucina Fritcher,343300.0,2848,Crosman St,542126796,343300.0,55.0,71.0,black,green,female,0X4041,GMC,Yukon XL 1500,,,,,1,0,0,0,50-60,Низкий
95119,Hong Lisa,825828.0,375,Franklin Ave,113438176,825828.0,58.0,52.0,black,blue,male,43DZ83,Acura,NSX,27200.0,"So she sat on, with closed eyes, and half believed herself in
",,,1,1,1,0,50-60,Ниже среднего
95142,Louis Vornes,399651.0,3085,Colantha Rd,626227274,399651.0,73.0,63.0,blue,brown,male,RFB731,Nissan,Maxima,30700.0,"Presently the Rabbit came up to the door, and tried to open it; but, as
",,,1,1,1,0,60+,Ниже среднего
95144,Gabriel Brustkern,964904.0,1695,New Fisher Way,446148177,964904.0,24.0,67.0,black,green,male,U4W050,Acura,TL,79000.0,,,,1,1,0,0,20-30,Высокий
95145,Chad Gignac,207789.0,895,W Autullo St,998058802,207789.0,86.0,75.0,black,blonde,male,7HINPJ,Suzuki,Reno,89800.0,"cushion, resting their elbows on it, and talking over its head. ‘Very
",,,1,1,1,0,60+,Высокий
95163,Tim Fuente,578568.0,2372,Stanley Gardens St,633372035,578568.0,68.0,60.0,blue,brown,male,I813SX,Chevrolet,Malibu,70300.0,"‘Chorus again!’ cried the Gryphon, and the Mock Turtle had just begun
",,,1,1,1,0,60+,Высокий
95165,Nicky Delargy,563940.0,3220,Connecting St,163598169,563940.0,78.0,60.0,black,red,male,7Y273X,Chevrolet,Colorado,20000.0,,,,1,1,0,0,60+,Ниже среднего
95177,Antwan Spurzem,317500.0,978,Greylands Blvd,585624753,317500.0,26.0,60.0,brown,grey,male,8BME5P,Honda,Accord,84400.0,,,,1,1,0,0,20-30,Высокий
95183,Hung Ferrio,589083.0,3495,Social St,815114160,589083.0,77.0,59.0,brown,black,male,6UWOQH,Ford,Transit Connect,61000.0,,,,1,1,0,0,60+,Выше среднего
95189,Santo Brummitt,432800.0,3044,Wings Blvd,387945412,432800.0,70.0,79.0,black,grey,male,IK0750,BMW,M6,22500.0,,,,1,1,0,0,60+,Ниже среднего
95206,Filiberto Villarin,888312.0,3030,Elysian Blvd,310057366,888312.0,62.0,74.0,brown,blonde,male,52E2PW,Chevrolet,Impala,63100.0,,,,1,1,0,0,60+,Выше среднего
95210,Lyle Boughter,102355.0,1057,Sun City Rd,410006785,102355.0,29.0,67.0,blue,blonde,male,7K625Q,Ford,F350,69700.0,"‘UNimportant, of course, I meant,’ the King hastily said, and went on
",,,1,1,1,0,20-30,Высокий
95213,Georgiann Congdon,810148.0,956,Portville Blvd,224630607,810148.0,39.0,77.0,brown,white,female,7LK48H,Lexus,SC,84400.0,,,,1,1,0,0,30-40,Высокий
95214,Lezlie Brechbill,730367.0,1138,Marsden Dr,536257707,730367.0,62.0,54.0,brown,red,female,MW3HRP,Audi,RS 4,68300.0,,,,1,1,0,0,60+,Высокий
95222,Priscila Loewe,181538.0,3443,Northeast Carriage Ave,209769759,181538.0,40.0,53.0,black,grey,female,258XD5,Buick,Rendezvous,70700.0,,,,1,1,0,0,30-40,Высокий
95223,Jed Burd,864937.0,664,Oceanic Circle,721127459,864937.0,31.0,59.0,brown,black,male,HD61B5,Kia,Sportage,73600.0,,,,1,1,0,0,30-40,Высокий
95227,Lacresha Kliethermes,152919.0,1310,Dalessi Dr,740394473,152919.0,61.0,82.0,brown,brown,female,0M2XBS,Mercedes-Benz,SLK-Class,49700.0,,,,1,1,0,0,60+,Выше среднего
95238,Landon Beacher,333465.0,3052,Roseway Rd,647567728,333465.0,48.0,61.0,green,white,male,REX27O,Dodge,Ram 2500,81700.0,,,,1,1,0,0,40-50,Высокий
95241,Stanton Kamper,834341.0,17,S Daniels Rd,590603298,834341.0,51.0,75.0,brown,blonde,male,36888R,GMC,Savana,,"them Alice recognised the White Rabbit: it was talking in a hurried
",,,1,0,1,0,50-60,Низкий
95244,Lazaro Bronder,299115.0,2077,Pinnington Ave,169458835,299115.0,64.0,72.0,brown,blonde,male,GMQ287,Subaru,Legacy,88200.0,"So they began solemnly dancing round and round Alice, every now and
",,,1,1,1,0,60+,Высокий
95249,Fredrick Ryder,399670.0,3278,Baybridge Blvd,141221380,399670.0,69.0,51.0,blue,brown,male,PA1UD6,Porsche,Boxster,29500.0,"The King laid his hand upon her arm, and timidly said ‘Consider, my
",,,1,1,1,0,60+,Ниже среднего
95253,Miles Chelf,426583.0,2011,Charvil House Rd,636965136,426583.0,23.0,52.0,brown,red,male,KM7OOC,Bentley,Azure,64500.0,"out of sight; and an old Crab took the opportunity of saying to her
",,,1,1,1,0,20-30,Высокий
95284,Jordan Ruben,131316.0,2267,Edentenny Rd,551538447,131316.0,35.0,65.0,green,red,male,6XY025,Chevrolet,Trailblazer,31200.0,,,,1,1,0,0,30-40,Ниже среднего
95289,Orval Klinekole,914502.0,1525,Parndon Circle,776691796,914502.0,63.0,60.0,black,grey,male,8375TC,Hyundai,Santa Fe,13100.0,"‘What do you know about this business?’ the King said to Alice.
",,,1,1,1,0,60+,Ниже среднего
95296,Misti Heng,329024.0,2792,Godinton Ave,695861447,329024.0,18.0,71.0,black,blonde,female,CDS86J,Toyota,Solara,18400.0,"flower-pot that stood near. The three soldiers wandered about for a
",,,1,1,1,0,<20,Ниже среднего
95299,Andre Galvano,244194.0,2212,Rambush Circle,612190448,244194.0,35.0,60.0,brown,green,male,4N3B2S,Aston Martin,V12 Vantage,13000.0,"‘Oh, YOU sing,’ said the Gryphon. ‘I’ve forgotten the words.’
",,,1,1,1,0,30-40,Ниже среднего
95313,Evan Kahler,707576.0,2048,San Bruno Ave,422436563,707576.0,55.0,53.0,green,green,female,780C65,BMW,7 Series,41200.0,,,,1,1,0,0,50-60,Выше среднего
95324,Nohemi Kirakosyan,636184.0,887,Willison St,259660949,636184.0,19.0,58.0,black,green,female,6F4578,Bugatti,Veyron,41900.0,,,,1,1,0,0,<20,Выше среднего
95332,Tiffaney Ferraris,738961.0,650,Simon Willard St,952496048,738961.0,60.0,61.0,amber,brown,female,0J11ZD,Chevrolet,Equinox,89300.0,,,,1,1,0,0,50-60,Высокий
95339,Lawrence Lewellen,992223.0,921,Soden Rd,909258046,992223.0,49.0,66.0,black,brown,male,1AJ30X,Chevrolet,Suburban,,,,,1,0,0,0,40-50,Низкий
95346,Pansy Cokley,545150.0,1957,Moani Ave,584805141,545150.0,89.0,79.0,black,black,female,83Q6HJ,Mitsubishi,Galant,82600.0,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
",,,1,1,1,0,60+,Высокий
95347,Lara Mcgown,897671.0,3007,Alinda Rd,607220119,897671.0,68.0,79.0,brown,grey,female,488WM8,Mercedes-Benz,G-Class,14800.0,,,,1,1,0,0,60+,Ниже среднего
95371,Temika Sugabo,289948.0,3616,Jabez Circle,171654229,289948.0,18.0,53.0,amber,blonde,female,GERH0Z,Dodge,Ram 2500 Club,,,,,1,0,0,0,<20,Низкий
95382,Luna Yahl,210127.0,36,Iron Horse Rd,938499990,210127.0,68.0,57.0,blue,white,female,035URG,Smart,Fortwo,82400.0,,,,1,1,0,0,60+,Высокий
95421,Lenore Semas,136993.0,2502,Blackheaath Way,672272118,136993.0,52.0,70.0,blue,grey,female,0248U3,BMW,X5,50300.0,,,,1,1,0,0,50-60,Выше среднего
95437,Joshua Squadrito,533643.0,969,Frace Rd,644071688,533643.0,43.0,77.0,amber,blue,male,276K27,Land Rover,Freelander,25600.0,,,,1,1,0,0,40-50,Ниже среднего
95442,Virgilio Scarce,529376.0,3453,Alden Rd,849038010,529376.0,28.0,61.0,brown,blonde,male,HIIKA5,Chevrolet,Express 1500,43600.0,,,,1,1,0,0,20-30,Выше среднего
95449,Cherie Shammo,851608.0,1578,Alta Sierra Rd,876515138,851608.0,68.0,61.0,blue,red,female,8CLIM0,Volvo,V90,,,,,1,0,0,0,60+,Низкий
95491,Nick Bardos,337520.0,1471,Holles Rd,578835001,337520.0,39.0,52.0,amber,blonde,male,40B243,Volvo,XC70,23200.0,"‘you shouldn’t have put it in with the bread-knife.’
",,,1,1,1,0,30-40,Ниже среднего
95503,Alona Mawson,741408.0,865,Patti Way,518179637,741408.0,25.0,73.0,green,blonde,female,B4VT85,Chevrolet,Equinox,11700.0,,,,1,1,0,0,20-30,Ниже среднего
95505,Jeanmarie Chrostowski,379283.0,564,Selworth Ave,622143854,379283.0,57.0,77.0,brown,brown,female,J508IX,Honda,Insight,19600.0,"
",,,1,1,1,0,50-60,Ниже среднего
95511,Leeann Dompe,155290.0,2140,Tristan Rd,144110580,155290.0,41.0,66.0,black,blonde,female,07WGKH,Acura,TSX,89100.0,,,,1,1,0,0,40-50,Высокий
95512,Merissa Racer,731032.0,546,Saddleback Rd,814354059,731032.0,52.0,69.0,green,blue,female,ZA41Z7,Honda,Accord,31300.0,,,,1,1,0,0,50-60,Ниже среднего
95517,Carson Chareunrath,862356.0,1757,Icy Brook Ave,794935944,862356.0,87.0,50.0,brown,green,male,71I55W,Pontiac,Firebird Formula,41000.0,,,,1,1,0,0,60+,Выше среднего
95526,Loralee Racedo,724523.0,542,Somertrees Way,684906811,724523.0,54.0,50.0,brown,white,female,N32K2J,Nissan,350Z,,,,,1,0,0,0,50-60,Низкий
95535,Azucena Spallina,110759.0,46,Dd Rd,195007722,110759.0,29.0,71.0,black,red,female,3YDGV4,Dodge,Ram 1500,78500.0,"Alice didn’t think that proved it at all; however, she went on ‘And how
",,,1,1,1,0,20-30,Высокий
95542,Loreen Murakawa,580665.0,2656,Pond Hill Way,786769242,580665.0,44.0,71.0,black,red,female,5OX7X6,Aston Martin,DB9,72700.0,,,,1,1,0,0,40-50,Высокий
95546,Deon Merren,168319.0,3795,Allwood St,899748817,168319.0,41.0,71.0,green,grey,male,607UK5,Lexus,GX,35100.0,"makes me grow smaller, I can creep under the door; so either way I’ll
",,,1,1,1,0,40-50,Ниже среднего
95548,Mikel Huddle,987309.0,3412,Blairmore Blvd,695334398,987309.0,32.0,58.0,amber,blue,male,34V0X8,Audi,S8,37600.0,"
",,,1,1,1,0,30-40,Выше среднего
95553,Rosario Zurkuhlen,210539.0,3741,District St,745863165,210539.0,84.0,61.0,green,brown,male,V377R5,Dodge,Caliber,47300.0,"sight, they were getting so far off). ‘Oh, my poor little feet, I wonder
",,,1,1,1,0,60+,Выше среднего
95569,Saul Sproull,139116.0,2631,Ebro Dr,930597766,139116.0,89.0,52.0,amber,white,male,B27D40,Mercedes-Benz,E-Class,81200.0,"everything that Alice said; ‘there’s a large mustard-mine near here. And
",,,1,1,1,0,60+,Высокий
95573,Hai Balcomb,292965.0,2682,Vinyard Way,938829864,292965.0,20.0,51.0,blue,brown,male,210VU2,Hyundai,Tucson,61500.0,,,,1,1,0,0,<20,Выше среднего
95577,Milo Lemelle,449920.0,355,New Rochelle Blvd,367853457,449920.0,52.0,63.0,brown,red,male,TKS2B5,Toyota,Tacoma Xtra,35300.0,,,,1,1,0,0,50-60,Ниже среднего
95601,Rene Gaeth,814546.0,3757,El Chorlito Blvd,536588101,814546.0,21.0,71.0,green,brown,male,YIZT45,Ford,E-Series,72900.0,"
",,,1,1,1,0,20-30,Высокий
95607,Rhonda Shont,667302.0,1245,Macalvey Dr,350008240,667302.0,42.0,79.0,brown,green,female,P03E1P,Mercedes-Benz,S-Class,82000.0,"yourself.’
",,,1,1,1,0,40-50,Высокий
95610,Howard Bohren,748217.0,3645,Naldretts Blvd,327326505,748217.0,54.0,56.0,amber,blonde,male,7511GS,Suzuki,Verona,,"the verses to himself: ‘“WE KNOW IT TO BE TRUE--” that’s the jury, of
",,,1,0,1,0,50-60,Низкий
95612,Jacques Talamante,664785.0,601,Peaceful Ridge Way,547931106,664785.0,25.0,57.0,black,white,male,2YM6LB,Dodge,Durango,,"‘If you didn’t sign it,’ said the King, ‘that only makes the matter
",,,1,0,1,0,20-30,Низкий
95618,Audrey Gambler,960829.0,2207,Briarcrest Way,344511334,960829.0,89.0,63.0,amber,black,female,3XT314,Jeep,Grand Cherokee,31900.0,"             Said
",,,1,1,1,0,60+,Ниже среднего
95620,Chet Helland,362887.0,3057,Barn Croft St,319519883,362887.0,82.0,68.0,black,white,male,64H5TZ,GMC,Canyon,72200.0,"‘Give your evidence,’ said the King; ‘and don’t be nervous, or I’ll have
",,,1,1,1,0,60+,Высокий
95621,Lavonna Minto,219221.0,2037,Gold Dust Blvd,196743671,219221.0,71.0,53.0,brown,red,female,K2Z316,Lincoln,Navigator,51100.0,"of the cattle in the distance would take the place of the Mock Turtle’s
",,,1,1,1,0,60+,Выше среднего
95632,Leonila Lotthammer,713674.0,3440,Lake Iosco Ave,544452279,713674.0,47.0,75.0,amber,red,female,415AX7,Audi,A6,54400.0,"
",,,1,1,1,0,40-50,Выше среднего
95649,Wyatt Dilella,782875.0,2451,E Connecticut St,249515562,782875.0,30.0,69.0,brown,brown,male,5RD3BG,Acura,RDX,43100.0,,,,1,1,0,0,20-30,Выше среднего
95652,Jamee Jenious,951953.0,3180,Henconner Ave,923224506,951953.0,33.0,73.0,amber,grey,female,1QA64V,Toyota,Corolla,26900.0,,,,1,1,0,0,30-40,Ниже среднего
95653,Jarrett Usie,791385.0,3679,Kensellas Way,739534212,791385.0,41.0,74.0,brown,blonde,male,VYG8M8,Infiniti,G,68300.0,,,,1,1,0,0,40-50,Высокий
95669,Claud Estevez,721286.0,275,Dorwood Blvd,270977238,721286.0,89.0,81.0,blue,grey,male,37238A,Lincoln,Navigator,22000.0,"Alice had no idea what to do, and in despair she put her hand in her
",,,1,1,1,0,60+,Ниже среднего
95676,Nell Tesmer,668612.0,2917,Beachland Dr,923953310,668612.0,32.0,64.0,brown,grey,female,JKTXRZ,Maserati,Coupe,62600.0,"March Hare and the Hatter were having tea at it: a Dormouse was sitting
",,,1,1,1,0,30-40,Выше среднего
95680,Delpha Puzo,255684.0,314,Holyoake Blvd,438059042,255684.0,74.0,67.0,brown,brown,female,S2UBB7,Dodge,Charger,69600.0,,,,1,1,0,0,60+,Высокий
95693,Jacelyn Stegner,768367.0,2036,Old Triangle St,668167358,768367.0,64.0,59.0,brown,grey,female,7R86R2,Chrysler,Pacifica,80100.0,,,,1,1,0,0,60+,Высокий
95698,Vikki Mourer,858127.0,968,Cascade Ridge Blvd,432855522,858127.0,39.0,74.0,blue,brown,female,54B3AU,Saturn,L-Series,17600.0,,,,1,1,0,0,30-40,Ниже среднего
95738,Vern Kuhar,765056.0,347,Dominion Valley Ave,918237098,765056.0,76.0,77.0,black,white,male,URF5LF,Volkswagen,New Beetle,,"have got altered.’
",,,1,0,1,0,60+,Низкий
95754,Eun Minturn,164241.0,3530,Anna Mac Ave,516328001,164241.0,75.0,77.0,amber,black,female,825807,Ford,Escape,,"
",,,1,0,1,0,60+,Низкий
95769,Onie Froio,309250.0,899,Cottrell Circle,856718949,309250.0,18.0,65.0,black,brown,female,FS0LFT,Pontiac,Vibe,61100.0,,,,1,1,0,0,<20,Выше среднего
95771,Gaston Brackney,455369.0,2184,Zileman Way,358997981,455369.0,19.0,75.0,blue,white,male,82HTJF,Jeep,Patriot,26600.0,"savage when they met in the kitchen.
",,,1,1,1,0,<20,Ниже среднего
95797,Joshua Lezon,853580.0,2821,Devon Woods Dr,144770468,853580.0,42.0,64.0,amber,brown,male,JI6TFE,Oldsmobile,Aurora,,,,,1,0,0,0,40-50,Низкий
95800,Yuonne Berlanga,970545.0,3311,Throughbred St,663344615,970545.0,31.0,65.0,brown,brown,female,WE6A77,Mercedes-Benz,R-Class,15900.0,"
",,,1,1,1,0,30-40,Ниже среднего
95804,Bridgett Capalongan,915303.0,786,Dight Circle,187245464,915303.0,18.0,72.0,brown,brown,female,R63N1Y,Volkswagen,Touareg,,,,,1,0,0,0,<20,Низкий
95811,Marlon Beilman,846977.0,1717,East Leland Ave,878957337,846977.0,59.0,70.0,black,blue,male,71WZD0,BMW,M Roadster,,,,,1,0,0,0,50-60,Низкий
95812,Gerri Saadd,646981.0,452,Chelmer Circle,573583597,646981.0,88.0,67.0,brown,white,female,U85F5A,Buick,Century,,"  “You have baked me too brown, I must sugar my hair.”
",,,1,0,1,0,60+,Низкий
95838,Keshia Ginanni,319670.0,1128,Astrida Circle,115150327,319670.0,30.0,50.0,black,blue,female,32PSI2,Pontiac,Sunfire,31100.0,"‘Not the same thing a bit!’ said the Hatter. ‘You might just as well say
",,,1,1,1,0,20-30,Ниже среднего
95842,Marlo Cobane,638290.0,590,Frant Blvd,645976983,638290.0,78.0,66.0,amber,red,female,1FMJ40,Maybach,Landaulet,,,,,1,0,0,0,60+,Низкий
95848,Kris Gacad,455293.0,3653,Rosemoor Dr,260254936,455293.0,65.0,78.0,brown,black,male,JP3Q2M,Saab,9-4X,78200.0,,,,1,1,0,0,60+,Высокий
95863,Lorette Ordiway,766918.0,3681,E Macon Dr,832350729,766918.0,69.0,63.0,green,red,female,UC6046,BMW,X5,72300.0,"your cat grins like that?’
",,,1,1,1,0,60+,Высокий
95878,Mark Julitz,799703.0,2524,Medeiros Circle,101076871,799703.0,88.0,78.0,black,blue,male,Z6ONK0,Dodge,Stratus,,,,,1,0,0,0,60+,Низкий
95906,Virgil Weeda,167105.0,1429,Keighran Mill Blvd,243796557,167105.0,30.0,76.0,green,blue,male,3R1O8T,Lamborghini,Diablo,46700.0,"The Hatter looked at the March Hare, who had followed him into the
",,,1,1,1,0,20-30,Выше среднего
95916,Jolie Bernskoetter,823588.0,910,Midge Hall Circle,217364380,823588.0,28.0,82.0,blue,blue,female,SIMGC5,Kia,Sportage,70600.0,"‘Of course you don’t!’ the Hatter said, tossing his head contemptuously.
",,,1,1,1,0,20-30,Высокий
95936,Earnest Rigas,528142.0,1304,Placer Rd,809472050,528142.0,35.0,77.0,brown,brown,male,6H6MD7,Mazda,Mazda3,81300.0,"their mouths--and they’re all over crumbs.’
",,,1,1,1,0,30-40,Высокий
95937,Sam Ketelaar,639170.0,3105,Kenning Dr,117562773,639170.0,54.0,70.0,amber,red,female,53WUF7,Ford,E-Series,86700.0,,,,1,1,0,0,50-60,Высокий
95954,Brittany Pelley,166496.0,3899,St Ethelbert Way,634036228,166496.0,78.0,50.0,black,green,female,4C12KG,Audi,A6,,"‘Oh, don’t talk about trouble!’ said the Duchess. ‘I make you a present
",,,1,0,1,0,60+,Низкий
95958,Stephane Smeltzer,796383.0,3056,Thorndon Ridge Rd,710201628,796383.0,39.0,69.0,blue,white,female,Z3CZ7R,Saturn,L-Series,60500.0,,,,1,1,0,0,30-40,Выше среднего
95979,Zora Santio,441152.0,2265,Tee Circle,899549970,441152.0,32.0,50.0,brown,brown,female,G6T614,Dodge,Stratus,59000.0,"how to set about it; and while she was peering about anxiously among
",,,1,1,1,0,30-40,Выше среднего
95984,Johnetta Yamkosumpa,681918.0,3064,Bonnie Burn Blvd,650472825,681918.0,46.0,61.0,black,red,female,711Y4J,Isuzu,Oasis,64700.0,"she was out of sight: then it chuckled. ‘What fun!’ said the Gryphon,
",,,1,1,1,0,40-50,Высокий
96002,Jules Cubias,530759.0,915,Adcroft Ave,585504122,530759.0,48.0,63.0,blue,white,male,J84671,BMW,530,57400.0,,,,1,1,0,0,40-50,Выше среднего
96010,Riley Marcano,496069.0,23,Lyeway Blvd,278055506,496069.0,39.0,53.0,blue,white,male,G4NKB1,Chevrolet,Corvette,44300.0,"for the moment she quite forgot how to speak good English); ‘now I’m
",,,1,1,1,0,30-40,Выше среднего
96016,Estefana Bury,557842.0,3145,Silsden Blvd,248569240,557842.0,89.0,58.0,brown,blue,female,5RV01R,Volvo,V40,,,,,1,0,0,0,60+,Низкий
96037,Nana Giessler,759106.0,919,High Haith Circle,370718533,759106.0,43.0,67.0,black,blue,female,DD4C08,Cadillac,CTS,25800.0,,,,1,1,0,0,40-50,Ниже среднего
96039,Hector Eichholz,527745.0,935,Tahos Circle,273043777,527745.0,25.0,75.0,green,brown,male,ILI5X0,Chevrolet,Camaro,88300.0,,,,1,1,0,0,20-30,Высокий
96043,Lyle Nicolo,538031.0,2068,Shirley Oaks Way,186336989,538031.0,30.0,76.0,brown,blonde,male,5U5WJ6,Mercedes-Benz,M-Class,40700.0,,,,1,1,0,0,20-30,Выше среднего
96053,Aaron Elery,552786.0,2225,Castle Rd,734477633,552786.0,18.0,51.0,amber,green,male,6ULB3Q,GMC,Yukon XL 2500,70500.0,,,,1,1,0,0,<20,Высокий
96055,Wade Loiacona,491432.0,2342,Whispering Palms Rd,264909322,491432.0,30.0,68.0,green,green,male,PGQ5UA,Maybach,62,74100.0,,,,1,1,0,0,20-30,Высокий
96067,Royce Hufft,752000.0,2534,Borwick Dr,773944501,752000.0,33.0,64.0,black,green,male,06GTXZ,Audi,TT,,,,,1,0,0,0,30-40,Низкий
96068,Lashunda Hinde,716840.0,1855,Benyon Circle,533387330,716840.0,78.0,62.0,amber,blonde,female,RU7DJC,Pontiac,Bonneville,57800.0,"leading right into it. ‘That’s very curious!’ she thought. ‘But
",,,1,1,1,0,60+,Выше среднего
96078,Kermit Deroeck,634007.0,2752,Clayfield Rd,149012778,634007.0,69.0,64.0,green,black,male,G40B7U,Pontiac,Grand Am,10500.0,,,,1,1,0,0,60+,Ниже среднего
